rank,uid,username,type
1,96957,ルルティエ,提督
2,38133,FayeVL,提督
3,2512897,山下住一丁,提督
4,520352,黑镰刀,提督
5,381534568,sayakadead,提督
6,452196256,无糖香草可乐,舰长
7,15256555,sky_hood,舰长
8,12422769,Beartooth90,舰长
9,342447,任意子,舰长
10,49337,无公害沙包,舰长
11,12501775,コンプランド,舰长
12,553301,镜晓文,舰长
13,1829374,MusashinoTakumi,舰长
14,5155551,科罗娜青柠,舰长
15,8772065,Yukari_YuRI,舰长
16,666671,Miki的麦麦,舰长
17,105402,清新正直HHP,舰长
18,16011437,特别驹,舰长
19,10786214,千万ly,舰长
20,7913853,アベリアF,舰长
21,18363194,岁星昼见,舰长
22,356189,Heavens Feel,舰长
23,735538,AOZAKI-YUI,舰长
24,2513015,エーワックス-2434,舰长
25,4206472,Flanker-16,舰长
26,3182660,影月LuneZ,舰长
27,5812842,弥之鸣,舰长
28,4304729,清光高校地雷部,舰长
29,1603612,月ノneet,舰长
30,4921755,アルカローズ,舰长
31,2599251,Devi_Lito,舰长
32,1971336,犭苗犭苗木木,舰长
33,1920686335,弥希_Miki,舰长
34,537436,雨時Ameji,舰长
35,11546675,贝尔纳德C3,舰长
36,12036148,寇塔娜哪去了,舰长
37,774372,黑糖香草摩卡,舰长
38,925,911,舰长
39,48934997,感应性本能,舰长
40,5801333,低级咬人细胞,舰长
41,394942544,咳哈哈哈哼哼,舰长
42,26465,一个大光头都没有,舰长
43,7864667,奈亚子从不发糖,舰长
44,44319213,11K5D6A,舰长
45,123785,灯十走十走十走,舰长
46,343691814,Noneither,舰长
47,13026101,Naglfar-,舰长
48,5460965,松石绿的钢,舰长
49,2699660,朝日奈未來,舰长
50,7180032,无为無為,舰长
51,16171733,铃鹿Toshi,舰长
52,453196,-kenjoy-,舰长
53,502895183,Lyn_0502,舰长
54,6165418,一号机测试机师,舰长
55,1397965,雨宫ノエル,舰长
56,10181310,流转快晴,舰长
57,2450646,CYSoulDown,舰长
58,150038690,坚守阵地卢载铉,舰长
59,14354112,EndlessDice,舰长
60,14910777,勉強机,舰长
61,4072141,云水暮烟,舰长
62,1874852,YaMacoffe,舰长
63,372454,有栖ヒロ,舰长
64,2290770,夕月秋乃,舰长
65,2650864,羽落魂龛,舰长
66,12974,蓬萊山空,舰长
67,569267,鵺鸮,舰长
68,3925567,hooudp,舰长
69,13573100,zerobom,舰长
70,3493104340437958,大卡不卡小卡也不卡,舰长
71,10776008,丽兹与青鸟,舰长
72,177462569,Curse_Zzzz,舰长
73,1640605,神の道化,舰长
74,20568160,小小青哇不输风雨,舰长
75,3959318,音流Cymatics,舰长
76,443066653,毛线毛裤qaq,舰长
77,10261329,yukino-雪之下雪乃,舰长
78,175534794,sorinX,舰长
79,11210842,莉丶羽,舰长
80,536365,鸢尾百合,舰长
81,486937583,红白鬼巫,舰长
82,159019,九重雪会,舰长
83,20186995,黇鹿dmdm,舰长
84,11347396,傻坐着发愣,舰长
85,36024,manto,舰长
86,94809389,夜闻啼雁,舰长
87,7367780,里莲花,舰长
88,256079359,猫舌头不想喝热茶,舰长
89,6036699,内巻玉子,舰长
90,8396429,airstone42,舰长
91,330986,头上一板砖,舰长
92,9819432,天遂_人愿,舰长
93,1878939,破破破破破cd,舰长
94,4393496,不爱说话的久久,舰长
95,7257611,椎名エリ,舰长
96,453572565,全職彌人-andy878797,舰长
97,9213296,从来不想熬夜,舰长
98,4642882,全装甲键盘侠MK-2,舰长
99,11500575,我觉得有一点饿oVO,舰长
100,11291474,ひもこーガカガ,舰长
101,236018,ドジみ,舰长
102,33081468,breaaak,舰长
103,5850999,duffystal,舰长
104,49706,偽らむね,舰长
105,2955509,We1le5s,舰长
106,8154728,FALCOファルクChannel,舰长
107,23531154,淅雨沾身,舰长
108,330367780,呆喂诶,舰长
109,888218,咆哮閃光,舰长
110,421267475,艾因Eine,舰长
111,59463172,克拉科夫市记者,舰长
112,1935274,丁骨烩饭T,舰长
113,152181400,Mickeyzhz,舰长
114,25411377,SmileyWhite,舰长
115,251054796,4ヌ_卑取りデ,舰长
116,14960,千变H,舰长
117,511870995,伐纣Kamikaze,舰长
118,4655282,Kaetsu_JKG,舰长
119,58725,Qullx_Off,舰长
