rank,uid,username,type
1,9068,特雷森umaslayer,总督
2,38133,FayeVL,总督
3,520352,黑镰刀,总督
4,15256555,sky_hood,总督
5,452196256,无糖香草可乐,总督
6,49337,无公害沙包,提督
7,96957,ルルティエ,提督
8,104492,随风旅鸟与未知之风,提督
9,105402,清新正直HHP,提督
10,153092,薛丁谔的猫,提督
11,275274,伞木希美时运不济,提督
12,342447,任意子,提督
13,356189,Heavens Feel,提督
14,400742,星は空高く,提督
15,445253,记君,提督
16,453196,kanjoy,提督
17,537436,雪雪Yuuki,提督
18,553301,镜晓文,提督
19,628323,玲_奈,提督
20,666671,Miki的麦麦,提督
21,735538,Brumaire31zy,提督
22,774372,黑糖香草摩卡,提督
23,931185,サイバードンキー,提督
24,936269,紳士君P,提督
25,1603612,月ノneet,提督
26,1698435,吕同学リッキー,提督
27,1773333,呆贼_,提督
28,1829374,武蔵野タクミ,提督
29,1971336,犭苗犭苗ホホ,提督
30,2477742,喝了这碗毒酒,提督
31,2512897,山下住一丁,提督
32,2513015,エーワックス-2434,提督
33,2599251,Devi_Lito,提督
34,3182660,影月LuneZ,提督
35,4206472,Flanker-16,提督
36,4304729,清光高校地雷部,提督
37,4578292,出包西柚,提督
38,4921755,アルカローズ,提督
39,5155551,科罗娜青柠,提督
40,5348088,某诗阳不加班,提督
41,6454674,DigAPony,提督
42,7864667,奈亚子从不发糖,提督
43,7913853,阿贝莉娅-弗洛亚,提督
44,7930167,北泽纱奈Official,提督
45,8772065,Yukari_YuRI,提督
46,10786214,千万ly,提督
47,10990557,バイだーラン,提督
48,11034077,へーぴー,提督
49,11546675,贝尔纳德C3,提督
50,12422769,Beartooth90,提督
51,12501775,Konppland,提督
52,18363194,岁星昼见,提督
53,23034348,妲丽安Desu,提督
54,25593802,同调群单推人,提督
55,35924302,滑稽Captain,提督
56,48934997,感应性本能,提督
57,261107251,即兴屠龙的兔子,提督
58,281163151,怎么改个名字啊,提督
59,284678720,云琪云琪云,提督
60,343691814,Noneither,提督
61,381534568,sayakadead,提督
62,390670964,羽鸟智世丶,提督
63,1155425566,希侑Kiyuu,提督
64,1920686335,地雷企鹅,提督
65,925,911,舰长
66,3896,Primula,舰长
67,8359,アカツキノソラ,舰长
68,11167,平安夜的噩梦,舰长
69,12974,蓬萊山空,舰长
70,13662,lv426,舰长
71,17322,turtlejk,舰长
72,26465,一个大光头都没有,舰长
73,32504,百戰百勝阿巴頓,舰长
74,59275,梦魇Tsuki,舰长
75,96807,翼羽夜,舰长
76,123785,灯十走十走十走,舰长
77,131588,Aisakahammer,舰长
78,132270,柒の白白,舰长
79,139361,透明团子,舰长
80,141917,BBB茶,舰长
81,158603,chomikuplus,舰长
82,191789,廿一绫,舰长
83,195358,堀羽,舰长
84,203110,跳楼,舰长
85,204752,烧饼的愤怒,舰长
86,216807,莲稲,舰长
87,221878,香草蜜雪摩卡,舰长
88,282198,高雅艺术中心,舰长
89,287341,マスイカ,舰长
90,296560,KanaKanade,舰长
91,307274,子蓝_,舰长
92,362695,相约重逢于互爱之地,舰长
93,372454,有栖ヒロ,舰长
94,434915,星月凛,舰长
95,434937,菠萝想吃杨枝甘露,舰长
96,448085,毛线毛裤的小男友,舰长
97,457244,葬列retake,舰长
98,476030,天行者Luke,舰长
99,484160,如影,舰长
100,494596,轨迹Official,舰长
101,497061,大豆芽五,舰长
102,511821,CureMagical,舰长
103,512909,灼眼的阿指,舰长
104,530596,IllIIllIlIlllIIl,舰长
105,536365,鸢尾百合,舰长
106,541954,_泽漆漆_,舰长
107,569267,鵺鸮,舰长
108,577454,木☆凡,舰长
109,585071,m___铁gachi,舰长
110,593826,博物馆里的企鹅,舰长
111,598003,莱茵点,舰长
112,606270,録画禁止,舰长
113,615000,节操联邦调查总局,舰长
114,681496,沙粒之辰光,舰长
115,755963,星月Hozuki,舰长
116,779080,永遠與須臾的罪人,舰长
117,785669,花园莉爱_ria,舰长
118,795926,铭音MeIoN_2022稿期满,舰长
119,855040,我最近有点方,舰长
120,860619,紫雲百景,舰长
121,869107,Cosmos-Watcher,舰长
122,889651,车厘提子橙,舰长
123,898119,斗斗一号,舰长
124,909648,泠泠的水晶,舰长
125,938554,摆摆shark,舰长
126,957667,鹿丸井,舰长
127,1269425,笨笨猫饲养员,舰长
128,1290433,小水箱爱吃寿司,舰长
129,1397965,雨宫ノエル,舰长
130,1461149,Aleryaa,舰长
131,1507027,四季夏目的砂糖,舰长
132,1558487,我的小规模月亮,舰长
133,1570673,白鹿凛,舰长
134,1576274,老吴老以及人之老吴,舰长
135,1599548,黑夜瓏玲,舰长
136,1602275,一千个比利时,舰长
137,1618726,Kirallz,舰长
138,1628182,云雾之中,舰长
139,1706253,天外の花,舰长
140,1770348,レメディア・カラー,舰长
141,1777605,劣等上等Wee_,舰长
142,1780845,noncrystal,舰长
143,1792971,月亮黑子,舰长
144,1863929,看穿一半的沼跃鱼,舰长
145,1874852,YaMacoffe,舰长
146,1878939,破破破破破cd,舰长
147,1913973,白き祈り,舰长
148,1935130,雨のメロディー,舰长
149,1939894,一桶原味鸡,舰长
150,2033602,寒枫き,舰长
151,2135516,我不是卡林,舰长
152,2249185,带带青花鱼,舰长
153,2290770,夕月秋乃,舰长
154,2388727,凉菓,舰长
155,2495576,spiece,舰长
156,2512210,-4B-,舰长
157,2565503,月夜辰,舰长
158,2650864,羽落魂龛,舰长
159,2668416,晓切,舰长
160,2672235,吐槽益生菌,舰长
161,2699660,朝日奈未來,舰长
162,2723373,HtSmith陳,舰长
163,2777263,小黑瓜,舰长
164,2947493,无风之屿,舰长
165,2955509,We1le5s猪,舰长
166,2996762,顾歌梧,舰长
167,3051043,费拉不堪的便当,舰长
168,3065698,西北望那珂酱,舰长
169,3100132,本音喵,舰长
170,3161528,e-sasaki,舰长
171,3324370,暴风之舞丶,舰长
172,3542675,鸢一千代纸,舰长
173,3561142,无名一世,舰长
174,3572337,vgy56,舰长
175,3661408,仮面騎空士,舰长
176,3677907,李黑羊,舰长
177,3799624,不苦大仇深的橘子,舰长
178,3847955,弥语人丶,舰长
179,3878756,桜幸,舰长
180,3925567,hooudp,舰长
181,3959318,音流Cymatics,舰长
182,4011238,我爱中单光一,舰长
183,4072141,云水暮烟,舰长
184,4101137,红白夹心糖,舰长
185,4126725,晴酱酱酱酱酱,舰长
186,4274580,良臣没有重谢,舰长
187,4486761,lyapunov_stable,舰长
188,4510107,余额零,舰长
189,4876018,黑瞳20,舰长
190,4919372,sleepyDwalk,舰长
191,5041962,蓝珀鸟,舰长
192,5152457,小傅Fox,舰长
193,5171953,Natsuha夏叶,舰长
194,5200501,bili_5200501,舰长
195,5344191,ストロボライト,舰长
196,5460965,松石绿的钢,舰长
197,5656137,爱琉牌烤红薯,舰长
198,5677493,机智的表情君,舰长
199,5700843,千化万变式,舰长
200,5801333,低级咬人细胞,舰长
201,5812842,弥之鸣,舰长
202,5817795,花花花狸,舰长
203,5837630,尊·极光骑士,舰长
204,6054140,此间的少年诶,舰长
205,6165418,一号机测试机师,舰长
206,6271019,森派森派森,舰长
207,6515648,中二MidTwo,舰长
208,6580838,兰卡Ranco,舰长
209,6756417,白糖包子,舰长
210,6949826,里见光钻,舰长
211,7014948,分形香蕉100,舰长
212,7034510,被淋湿的雨,舰长
213,7180032,无为無為,舰长
