rank,uid,username,type
1,38133,FayeVL,提督
2,96957,ルルティエ,提督
3,217589,天鳳院瑤光,提督
4,2512897,山下住一丁,提督
5,6454674,DigAPony,提督
6,15256555,sky_hood,提督
7,381534568,sayakadead,提督
8,452196256,无糖香草可乐,提督
9,925,911,舰长
10,3896,Primula,舰长
11,12974,蓬萊山空,舰长
12,26465,一个大光头都没有,舰长
13,32504,百戰百勝阿巴頓,舰长
14,49337,无公害沙包,舰长
15,104492,随风旅鸟与未知之风,舰长
16,105402,清新正直HHP,舰长
17,123785,灯十走十走十走,舰长
18,132270,柒の白白,舰长
19,153092,薛丁谔的猫,舰长
20,170178,Snak2,舰长
21,275274,伞木希美时运不济,舰长
22,287341,時花兎,舰长
23,307274,子蓝_,舰长
24,342447,任意子,舰长
25,356189,Heavens Feel,舰长
26,372454,有栖ヒロ,舰长
27,511821,CureMagical,舰长
28,520352,黑镰刀,舰长
29,536365,鸢尾百合,舰长
30,553301,镜晓文,舰长
31,569267,鵺鸮,舰长
32,598003,莱茵点,舰长
33,615000,节操联邦调查总局,舰长
34,666671,Miki的麦麦,舰长
35,735538,Brumaire31zy,舰长
36,774372,黑糖香草摩卡,舰长
37,860619,紫雲百景,舰长
38,936269,紳士君P,舰长
39,1397965,雨宫ノエル,舰长
40,1602275,一千个比利时,舰长
41,1603612,月ノneet,舰长
42,1618726,Kirallz,舰长
43,1698435,吕同学リッキー,舰长
44,1829374,武蔵野タクミ,舰长
45,1874852,YaMacoffe,舰长
46,1913973,白き祈り,舰长
47,1971336,犭苗犭苗ホホ,舰长
48,2290770,夕月秋乃,舰长
49,2388727,凉菓,舰长
50,2477742,喝了这碗毒酒,舰长
51,2512210,-4B-,舰长
52,2513015,エーワックス-2434,舰长
53,2599251,Devi_Lito,舰长
54,2650864,羽落魂龛,舰长
55,2699660,朝日奈未來,舰长
56,3161528,e-sasaki,舰长
57,3182660,影月LuneZ,舰长
58,3561142,无名一世,舰长
59,3677907,李黑羊,舰长
60,3799624,不苦大仇深的橘子,舰长
61,3847955,倾覆常理,舰长
62,3925567,hooudp,舰长
63,3959318,音流Cymatics,舰长
64,4072141,云水暮烟,舰长
65,4206472,Flanker-16,舰长
66,4274580,良臣没有重谢,舰长
67,4304729,清光高校地雷部,舰长
68,4486761,lyapunov_stable,舰长
69,4854330,路边一个狗行注目礼,舰长
70,4876018,猕希Miki,舰长
71,4921755,アルカローズ,舰长
72,5152457,小傅Fox,舰长
73,5155551,科罗娜青柠,舰长
74,5348088,某诗阳不加班,舰长
75,5460965,松石绿的钢,舰长
76,5801333,低级咬人细胞,舰长
77,5812842,弥之鸣,舰长
78,6165418,一号机测试机师,舰长
79,7180032,无为無為,舰长
80,7532524,浪人剑转换给铁驭,舰长
81,7864667,奈亚子从不发糖,舰长
82,7913853,阿贝莉娅-弗洛亚,舰长
83,8265581,鈴原月落,舰长
84,8332693,饭桶事你少管,舰长
85,8772065,Yukari_YuRI,舰长
86,8899174,あおい__,舰长
87,8969216,摸鱼DD东云,舰长
88,10786214,千万ly,舰长
89,11034077,へーぴー,舰长
90,11210842,莉丶羽,舰长
91,11283660,pikakid96,舰长
92,11546675,贝尔纳德C3,舰长
93,12036148,寇塔娜哪去了,舰长
94,12242538,嘉文从小就很可爱,舰长
95,12422769,Beartooth90,舰长
96,12449418,_Binnn_,舰长
97,12501775,コンプランド,舰长
98,13026101,Naglfar-,舰长
99,14301529,光之小人,舰长
100,14354112,EndlessDice,舰长
101,14382779,冷墨影My,舰长
102,14910777,勉強机,舰长
103,16011437,贝弥,舰长
104,16171733,铃鹿Toshi,舰长
105,18363194,岁星昼见,舰长
106,19135552,伊藤彩沙子我罢,舰长
107,22805267,添棠霓投車,舰长
108,25593802,同调群单推人,舰长
109,35105721,风月kaze_tsuki,舰长
110,35924302,滑稽Captain,舰长
111,38025985,-filia-,舰长
112,38636696,Hiyori晓,舰长
113,48934997,感应性本能,舰长
114,65386221,Reona-3,舰长
115,84656544,_MBRA,舰长
116,94809389,夜闻啼雁,舰长
117,102879691,RubixCubeOfFate,舰长
118,109152708,孤独熊Kuma,舰长
119,125859446,啦啦啦呜呜呜喵喵喵,舰长
120,150038690,坚守阵地卢载铉,舰长
121,175534794,sorinX,舰长
122,177462569,Curse_Zzzz,舰长
123,229101190,不稳定层结,舰长
124,247260077,风车与蜻蜓,舰长
125,297543907,GoGoDxx,舰长
126,343691814,Noneither,舰长
127,356404138,Rapturre,舰长
128,384434205,喜欢BadEnd吗,舰长
129,394942544,咳哈哈哈哼哼,舰长
130,395984396,幽灵弯刀,舰长
131,415495391,冰封的石文B14,舰长
132,436786743,风之子222,舰长
133,476234521,玛奇玛大人の狗,舰长
134,502895183,マンハッタンカフェ,舰长
135,517828314,毕千,舰长
136,547562758,青色的仲夏琉璃梦,舰长
137,673541444,マユ-,舰长
138,1078161624,いしとびかんな,舰长
139,1155425566,希侑Kiyuu,舰长
140,1522052349,Mxmk的125小踏板,舰长
141,1645359409,牛奶巧克力厨,舰长
142,1920686335,地雷企鹅,舰长
