rank,uid,username,type
1,38133,FayeVL,提督
2,96957,ルルティエ,提督
3,452196256,无糖香草可乐,提督
4,2512897,山下住一丁,提督
5,520352,黑镰刀,提督
6,381534568,sayakadead,提督
7,6454674,DigAPony,提督
8,4274580,良臣没有重谢,提督
9,7913853,阿贝莉娅-弗洛亚,提督
10,15256555,sky_hood,舰长
11,49337,无公害沙包,舰长
12,12422769,Beartooth90,舰长
13,12501775,コンプランド,舰长
14,342447,任意子,舰长
15,553301,镜晓文,舰长
16,666671,Miki的麦麦,舰长
17,931185,テストテスト,舰长
18,5155551,科罗娜青柠,舰长
19,1829374,姆萨西诺塔库米,舰长
20,16011437,特别驹,舰长
21,356404138,Rapturre,舰长
22,105402,清新正直HHP,舰长
23,10786214,千万ly,舰长
24,8772065,Yukari_YuRI,舰长
25,3182660,影月LuneZ,舰长
26,25593802,同调群单推人,舰长
27,735538,AOZAKI-YUI,舰长
28,356189,Heavens Feel,舰长
29,1603612,月ノneet,舰长
30,5812842,弥之鸣,舰长
31,2513015,エーワックス-2434,舰长
32,1920686335,宇宙无敌终极企鹅王,舰长
33,4921755,アルカローズ,舰长
34,11034077,へーぴー,舰长
35,18363194,岁星昼见,舰长
36,4304729,清光高校地雷部,舰长
37,925,911,舰长
38,5801333,低级咬人细胞,舰长
39,537436,伊舞Eveの小苹果,舰长
40,11546675,贝尔纳德C3,舰长
41,394942544,咳哈哈哈哼哼,舰长
42,4206472,Flanker-16,舰长
43,7864667,奈亚子从不发糖,舰长
44,2599251,Devi_Lito,舰长
45,287341,マスイカ,舰长
46,281163151,怎么改个名字啊,舰长
47,26465,一个大光头都没有,舰长
48,229101190,不稳定层结,舰长
49,774372,黑糖香草摩卡,舰长
50,44319213,11K5D6A,舰长
51,123785,灯十走十走十走,舰长
52,2699660,朝日奈未來,舰长
53,13026101,Naglfar-,舰长
54,511821,CureMagical,舰长
55,5460965,松石绿的钢,舰长
56,12037051,岛那灯,舰长
57,3896,Primula,舰长
58,453196,-kenjoy-,舰长
59,7180032,无为無為,舰长
60,16171733,铃鹿Toshi,舰长
61,48934997,感应性本能,舰长
62,343691814,Noneither,舰长
63,6165418,一号机测试机师,舰长
64,1397965,雨宫ノエル,舰长
65,2388727,凉菓,舰长
66,936269,紳士君P,舰长
67,14354112,EndlessDice,舰长
68,150038690,坚守阵地卢载铉,舰长
69,14910777,勉強机,舰长
70,1874852,YaMacoffe,舰长
71,372454,有栖ヒロ,舰长
72,4072141,云水暮烟,舰长
73,2290770,夕月秋乃,舰长
74,2650864,羽落魂龛,舰长
75,3925567,hooudp,舰长
76,12974,蓬萊山空,舰长
77,569267,鵺鸮,舰长
78,38636696,Hiyori晓,舰长
79,3677907,李黑羊,舰长
80,22872272,路过的取名困难症患者,舰长
81,177462569,Curse_Zzzz,舰长
82,22805267,添棠霓投車,舰长
83,502895183,也文攝輝,舰长
84,222222262,晓梦残夜,舰长
85,598003,莱茵点,舰长
86,10181310,流转快晴,舰长
87,12242538,嘉文从小就很可爱,舰长
88,175534794,sorinX,舰长
89,11210842,莉丶羽,舰长
90,536365,鸢尾百合,舰长
91,1939894,一桶原味鸡,舰长
92,1078161624,いしとびかんな,舰长
93,1764112,Igno-,舰长
94,486937583,红白鬼巫,舰长
95,11347396,傻坐着发愣,舰长
96,31833166,VoidOne,舰长
97,7367780,里莲花,舰长
98,34571714,茶茶ちゃちゃ,舰长
99,87867364,昭暮云,舰长
100,4260554,月映LANE,舰长
101,20841088,巧高里斯游擊隊,舰长
102,14482688,AAlieeeen,舰长
103,55616372,二条信佑,舰长
104,11291474,ひもこーガカガ,舰长
105,1433435,園子し,舰长
106,159019,九重雪会,舰长
107,8396429,airstone42,舰长
108,6036699,内巻玉子,舰长
109,5708258,筆墨倦客,舰长
110,330986,头上一板砖,舰长
111,28647475,Urobolus_0,舰长
112,27069,白white饭,舰长
113,9819432,天遂_人愿,舰长
114,88013991,君陌ァ,舰长
115,34417170,霁月清星,舰长
116,45990882,月食君_,舰长
117,166209441,中川natsuki,舰长
118,1636306,律师费八折优惠券,舰长
119,1447024848,饮料解构人生认知,舰长
120,290699336,出逃小四抱枕,舰长
121,2691631,卢恩神碑之泉,舰长
122,1809230,节艹在亿万光年之外,舰长
123,7942415,叶绿绿绿素,舰长
124,7257611,椎名エリ,舰长
125,3716796,_八音盒,舰长
126,7002682,空门-蒼,舰长
127,43684032,月岛大小姐suki,舰长
128,2668655,伊迪丝里德尔,舰长
129,2571720,飞翔的油条,舰长
