rank,uid,username,type
1,38133,FayeVL,提督
2,96957,ルルティエ,提督
3,452196256,无糖香草可乐,提督
4,2512897,山下住一丁,提督
5,520352,黑镰刀,提督
6,12422769,Beartooth90,提督
7,25593802,同调群单推人,提督
8,931185,あてぃし,提督
9,7913853,アベリアF,提督
10,15256555,sky_hood,舰长
11,381534568,sayakadead,舰长
12,342447,任意子,舰长
13,49337,无公害沙包,舰长
14,12501775,コンプランド,舰长
15,553301,镜晓文,舰长
16,666671,Miki的麦麦,舰长
17,1829374,MusashinoTakumi,舰长
18,5155551,科罗娜青柠,舰长
19,356404138,Rapturre,舰长
20,16011437,特别驹,舰长
21,105402,清新正直HHP,舰长
22,10786214,千万ly,舰长
23,8772065,Yukari_YuRI,舰长
24,356189,Heavens Feel,舰长
25,735538,AOZAKI-YUI,舰长
26,2513015,エーワックス-2434,舰长
27,1603612,月ノneet,舰长
28,5812842,弥之鸣,舰长
29,3182660,影月LuneZ,舰长
30,4921755,アルカローズ,舰长
31,18363194,岁星昼见,舰长
32,11034077,へーぴー,舰长
33,4304729,清光高校地雷部,舰长
34,1920686335,弥希_Miki,舰长
35,4206472,Flanker-16,舰长
36,537436,雨纪_Ameki的小猫咪,舰长
37,104492,随风旅鸟与未知之风,舰长
38,11546675,贝尔纳德C3,舰长
39,1971336,犭苗犭苗木木,舰长
40,2599251,Devi_Lito,舰长
41,281163151,JOL1ON,舰长
42,774372,黑糖香草摩卡,舰长
43,35924302,滑稽Captain,舰长
44,925,911,舰长
45,5801333,低级咬人细胞,舰长
46,394942544,咳哈哈哈哼哼,舰长
47,287341,マスイカ,舰长
48,7864667,奈亚子从不发糖,舰长
49,26465,一个大光头都没有,舰长
50,229101190,不稳定层结,舰长
51,44319213,11K5D6A,舰长
52,48934997,感应性本能,舰长
53,123785,灯十走十走十走,舰长
54,343691814,Noneither,舰长
55,2699660,朝日奈未來,舰长
56,13026101,Naglfar-,舰长
57,511821,CureMagical,舰长
58,5460965,松石绿的钢,舰长
59,12037051,岛那灯,舰长
60,3896,Primula,舰长
61,936269,紳士君P,舰长
62,12449418,ナツムシ,舰长
63,453196,-kenjoy-,舰长
64,7180032,无为無為,舰长
65,307274,子蓝_,舰长
66,38636696,Hiyori晓,舰长
67,16171733,铃鹿Toshi,舰长
68,6165418,一号机测试机师,舰长
69,502895183,也文攝輝,舰长
70,1397965,雨宫ノエル,舰长
71,10181310,流转快晴,舰长
72,14354112,EndlessDice,舰长
73,150038690,坚守阵地卢载铉,舰长
74,14910777,勉強机,舰长
75,476234521,____Ai,舰长
76,1874852,YaMacoffe,舰长
77,372454,有栖ヒロ,舰长
78,4072141,云水暮烟,舰长
79,2290770,夕月秋乃,舰长
80,2650864,羽落魂龛,舰长
81,12974,蓬萊山空,舰长
82,3799624,不苦大仇深的橘子,舰长
83,3925567,hooudp,舰长
84,2251472,雷风雨电,舰长
85,5708258,筆墨倦客,舰长
86,569267,鵺鸮,舰长
87,3677907,李黑羊,舰长
88,22872272,路过的取名困难症患者,舰长
89,1792971,月亮黑子,舰长
90,109152708,孤独熊Kuma,舰长
91,177462569,Curse_Zzzz,舰长
92,22805267,添棠霓投車,舰长
93,222222262,晓梦残夜,舰长
94,443066653,毛线毛裤qaq,舰长
95,38629676,弥希miki女友粉,舰长
96,2668655,伊迪丝里德尔,舰长
97,12242538,嘉文从小就很可爱,舰长
98,175534794,sorinX,舰长
99,2450646,CYSoulDown,舰长
100,11210842,莉丶羽,舰长
101,536365,鸢尾百合,舰长
102,155720983,五十米-深藍,舰长
103,486937583,红白鬼巫,舰长
104,1764112,Igno-,舰长
105,22642353,夜雪想喝芝士抹茶,舰长
106,31833166,VoidOne,舰长
107,7367780,里莲花,舰长
108,11347396,傻坐着发愣,舰长
109,20186995,黇鹿dmdm,舰长
110,87867364,A4ka,舰长
111,4260554,月映LANE,舰长
112,14482688,AAlieeen,舰长
113,159019,九重雪会,舰长
114,237845732,gigigigibeibei,舰长
115,615000,节操联邦调查总局,舰长
116,8396429,airstone42,舰长
117,6036699,内巻玉子,舰长
118,397520797,HokazeJunko,舰长
119,330986,头上一板砖,舰长
120,27069,白white饭,舰长
121,5285,凉叶suzuha,舰长
122,6163870,萨福莱斯波斯,舰长
123,45990882,月食君_,舰长
124,88013991,君陌ァ,舰长
125,9819432,天遂_人愿,舰长
126,22882554,玄玦LostEgo,舰长
127,357142389,弥秃的驴友,舰长
128,1878939,破破破破破cd,舰长
129,12511824,啊torias,舰长
130,5837630,尊·极光骑士,舰长
131,1522052349,フランカー16,舰长
132,290699336,阿弥弥的史莱姆,舰长
133,13270758,Iboughtyouthesubwayticket,舰长
134,2691631,卢恩神碑之泉,舰长
135,4393496,不爱说话的久久,舰长
136,33081468,breaaak,舰长
137,453572565,andy878797,舰长
138,10749496,肥肥青睡不着,舰长
139,7257611,椎名エリ,舰长
140,54034574,Allan-H2O,舰长
141,339252008,石英二长岩,舰长
142,13914405,爱德华也是华,舰长
143,287170897,夢のきざはし,舰长
144,8274893,西西那图斯,舰长
145,9213296,从来不想熬夜,舰长
146,23531154,淅雨沾身,舰长
147,3493124026403497,希哩di,舰长
148,236018,ドジみ,舰长
149,351179408,NyanSippy,舰长
150,1640605,神の道化,舰长
151,289009,野驴的逆袭,舰长
