rank,uid,username,type
1,38133,FayeVL,提督
2,96957,ルルティエ,提督
3,452196256,无糖香草可乐,提督
4,2512897,山下住一丁,提督
5,520352,黑镰刀,提督
6,381534568,sayakadead,提督
7,342447,任意子,提督
8,12422769,Beartooth90,提督
9,12501775,コンプランド,提督
10,25593802,同调群单推人,提督
11,553301,镜晓文,提督
12,1829374,MusashinoTakumi,提督
13,5155551,科罗娜青柠,提督
14,8772065,Yukari_YuRI,提督
15,7913853,アベリアF,提督
16,18363194,岁星昼见,提督
17,1971336,犭苗犭苗木木,提督
18,2599251,Devi_Lito,提督
19,1939894,一桶原味鸡,提督
20,15256555,sky_hood,舰长
21,49337,无公害沙包,舰长
22,931185,あてぃし,舰长
23,666671,Miki的麦麦,舰长
24,356404138,Rapturre,舰长
25,105402,清新正直HHP,舰长
26,16011437,特别驹,舰长
27,10786214,千万ly,舰长
28,3065698,西北望那珂酱,舰长
29,735538,AOZAKI-YUI,舰长
30,356189,Heavens Feel,舰长
31,2513015,エーワックス-2434,舰长
32,1603612,月ノneet,舰长
33,3182660,影月LuneZ,舰长
34,5812842,弥之鸣,舰长
35,4921755,アルカローズ,舰长
36,4304729,清光高校地雷部,舰长
37,11034077,へーぴー,舰长
38,1920686335,弥希_Miki,舰长
39,4206472,Flanker-16,舰长
40,537436,鉄血小孩梓,舰长
41,11546675,贝尔纳德C3,舰长
42,104492,随风旅鸟与未知之风,舰长
43,281163151,JOL1ON,舰长
44,774372,黑糖香草摩卡,舰长
45,925,911,舰长
46,5801333,低级咬人细胞,舰长
47,394942544,咳哈哈哈哼哼,舰长
48,7864667,奈亚子从不发糖,舰长
49,287341,マスイカ,舰长
50,37845745,阿虚Kyonkon,舰长
51,26465,一个大光头都没有,舰长
52,229101190,不稳定层结,舰长
53,44319213,11K5D6A,舰长
54,48934997,感应性本能,舰长
55,343691814,Noneither,舰长
56,123785,灯十走十走十走,舰长
57,511821,CureMagical,舰长
58,13026101,Naglfar-,舰长
59,5460965,松石绿的钢,舰长
60,2699660,朝日奈未來,舰长
61,12037051,岛那灯,舰长
62,936269,紳士君P,舰长
63,3896,Primula,舰长
64,12449418,ナツムシ,舰长
65,7180032,无为無為,舰长
66,6949826,里见光钻,舰长
67,16171733,铃鹿Toshi,舰长
68,38636696,Hiyori晓,舰长
69,502895183,也文攝輝,舰长
70,6165418,一号机测试机师,舰长
71,1397965,雨宫ノエル,舰长
72,10181310,流转快晴,舰长
73,14354112,EndlessDice,舰长
74,150038690,坚守阵地卢载铉,舰长
75,14910777,勉強机,舰长
76,372454,有栖ヒロ,舰长
77,3799624,不苦大仇深的橘子,舰长
78,2251472,雷风雨电,舰长
79,4072141,云水暮烟,舰长
80,1874852,YaMacoffe,舰长
81,2650864,羽落魂龛,舰长
82,569267,鵺鸮,舰长
83,13573100,zerobom,舰长
84,2290770,夕月秋乃,舰长
85,5708258,筆墨倦客,舰长
86,12974,蓬萊山空,舰长
87,3925567,hooudp,舰长
88,3677907,李黑羊,舰长
89,22872272,路过的取名困难症患者,舰长
90,177462569,Curse_Zzzz,舰长
91,282198,高雅艺术中心,舰长
92,109152708,孤独熊Kuma,舰长
93,275274,伞木希美时运不济,舰长
94,443066653,毛线毛裤qaq,舰长
95,2668655,伊迪丝里德尔,舰长
96,38629676,弥希miki女友粉,舰长
97,22805267,添棠霓投車,舰长
98,3959318,音流Cymatics,舰长
99,222222262,晓梦残夜,舰长
100,284678720,云琪云琪云,舰长
101,10261329,yukino-雪之下雪乃,舰长
102,390670964,托尔赛斯的黄金圣衣,舰长
103,12242538,嘉文从小就很可爱,舰长
104,175534794,sorinX,舰长
105,155720983,五十米-深藍,舰长
106,11210842,莉丶羽,舰长
107,8359,赫のシャドール,舰长
108,2450646,CYSoulDown,舰长
109,536365,鸢尾百合,舰长
110,2495576,spiece,舰长
111,10776008,丽兹与青鸟,舰长
112,1764112,Igno-,舰长
113,20877518,河蟹君血型O,舰长
114,159019,九重雪会,舰长
115,486937583,红白鬼巫,舰长
116,1822772500,天球仪观测者,舰长
117,29147008,摸摸摸_Mona,舰长
118,20186995,黇鹿dmdm,舰长
119,11347396,傻坐着发愣,舰长
120,681496,沙粒之辰光,舰长
121,7367780,里莲花,舰长
122,14482688,AAlieeen,舰长
123,237845732,gigigigibeibei,舰长
124,87867364,A4ka,舰长
125,4260554,月映LANE,舰长
126,3542675,鸢一千代纸,舰长
127,3661408,仮面騎空士,舰长
128,194091080,弥希今天喝岩浆,舰长
129,35903667,叶赫H,舰长
130,8396429,airstone42,舰长
131,6036699,内巻玉子,舰长
132,28647475,Urobolus_0,舰长
133,1433435,星星与九月,舰长
134,14879283,Sctchf,舰长
135,5285,凉叶suzuha,舰长
136,90414423,黑鸽子_Official,舰长
137,6163870,萨福莱斯波斯,舰长
138,35628741,自相矛盾的盾,舰长
139,11291474,ひもこーガカガ,舰长
140,1878939,破破破破破cd,舰长
141,330986,头上一板砖,舰长
142,45990882,月食君_,舰长
143,27069,白white饭,舰长
144,88013991,君陌ァ,舰长
145,9819432,天遂_人愿,舰长
146,565632,YomaKKK,舰长
147,1780845,noncrystal,舰长
148,220531,风见雄二,舰长
149,5837630,尊·极光骑士,舰长
150,25372126,Timidmicro19,舰长
151,1576274,麦克劳零,舰长
