rank,uid,username,type
1,38133,FayeVL,提督
2,96957,ルルティエ,提督
3,931185,テストテスト,提督
4,2512897,山下住一丁,提督
5,6454674,DigAPony,提督
6,12422769,Beartooth90,提督
7,12501775,コンプランド,提督
8,14910777,勉強机,提督
9,15256555,sky_hood,提督
10,381534568,sayakadead,提督
11,452196256,无糖香草可乐,提督
12,925,911,舰长
13,1736,教练我想开空调,舰长
14,3896,Primula,舰长
15,5285,凉叶suzuha,舰长
16,8359,elshaddoll,舰长
17,12974,蓬萊山空,舰长
18,26465,一个大光头都没有,舰长
19,27069,白white饭,舰长
20,49337,无公害沙包,舰长
21,104492,随风旅鸟与未知之风,舰长
22,105402,清新正直HHP,舰长
23,106076,二日肃,舰长
24,123785,灯十走十走十走,舰长
25,127743,_露露比,舰长
26,158603,chomikuplus,舰长
27,159019,九重雪会,舰长
28,275274,伞木希美时运不济,舰长
29,287341,マスイカ,舰长
30,330986,头上一板砖,舰长
31,342447,任意子,舰长
32,356189,Heavens Feel,舰长
33,372454,有栖ヒロ,舰长
34,453196,-kenjoy-,舰长
35,483098,伊蕾娜木啊你一下好吗,舰长
36,511821,CureMagical,舰长
37,520352,黑镰刀,舰长
38,536365,鸢尾百合,舰长
39,537436,希弥Nozomi,舰长
40,553301,镜晓文,舰长
41,569267,鵺鸮,舰长
42,598003,莱茵点,舰长
43,666671,Miki的麦麦,舰长
44,735538,AOZAKI-YUI,舰长
45,774372,黑糖香草摩卡,舰长
46,1274056,日丹诺夫,舰长
47,1397965,雨宫ノエル,舰长
48,1603612,月ノneet,舰长
49,1764112,Igno-,舰长
50,1829374,ムサシノタクミ,舰长
51,1874852,YaMacoffe,舰长
52,1971336,犭苗犭苗ホホ,舰长
53,2251472,雷风雨电,舰长
54,2290770,夕月秋乃,舰长
55,2388727,凉菓,舰长
56,2513015,エーワックス-2434,舰长
57,2599251,Devi_Lito,舰长
58,2650864,羽落魂龛,舰长
59,2699660,朝日奈未來,舰长
60,3182660,影月LuneZ,舰长
61,3542675,鸢一千代纸,舰长
62,3799624,不苦大仇深的橘子,舰长
63,3925567,hooudp,舰长
64,3959318,音流Cymatics,舰长
65,4072141,云水暮烟,舰长
66,4206472,Flanker-16,舰长
67,4260554,月映LANE,舰长
68,4304729,清光高校地雷部,舰长
69,4921755,アルカローズ,舰长
70,5041962,蓝珀鸟,舰长
71,5155551,科罗娜青柠,舰长
72,5460965,松石绿的钢,舰长
73,5801333,低级咬人细胞,舰长
74,5812842,弥之鸣,舰长
75,6036699,内巻玉子,舰长
76,6165418,一号机测试机师,舰长
77,6701862,五月的luvsic,舰长
78,7180032,无为無為,舰长
79,7367780,里莲花,舰长
80,7864667,奈亚子从不发糖,舰长
81,7913853,阿贝莉娅-弗洛亚,舰长
82,8332693,饭桶事你少管,舰长
83,8396429,airstone42,舰长
84,8772065,Yukari_YuRI,舰长
85,10181310,流转生死,舰长
86,10749496,肥肥青睡大觉,舰长
87,10786214,千万ly,舰长
88,11034077,へーぴー,舰长
89,11210842,莉丶羽,舰长
90,11347396,傻坐着发愣,舰长
91,11546675,贝尔纳德C3,舰长
92,12036148,寇塔娜哪去了,舰长
93,12037051,岛那灯,舰长
94,12242538,嘉文从小就很可爱,舰长
95,13026101,Naglfar-,舰长
96,13270758,Iboughtyouthesubwayticket,舰长
97,14354112,EndlessDice,舰长
98,14419879,南條yc,舰长
99,14479743,当代内恰耶夫,舰长
100,14879283,Sctchf,舰长
101,16011437,特别驹,舰长
102,16171733,铃鹿Toshi,舰长
103,18363194,岁星昼见,舰长
104,20186995,黇鹿dmdm,舰长
105,20568160,小小青哇不输风雨,舰长
106,20841088,Butcher单推人,舰长
107,22805267,添棠霓投車,舰长
108,22872272,路过的取名困难症患者,舰长
109,25593802,同调群单推人,舰长
110,31833166,VoidOne,舰长
111,34417170,霁月清星,舰长
112,34571714,茶茶ちゃちゃ,舰长
113,38636696,Hiyori晓,舰长
114,44319213,11K5D6A,舰长
115,47670465,战谍之夜,舰长
116,48934997,感应性本能,舰长
117,55616372,二条信佑,舰长
118,87867364,昭暮云,舰长
119,94809389,夜闻啼雁,舰长
120,109152708,孤独熊Kuma,舰长
121,150038690,坚守阵地卢载铉,舰长
122,155720983,五十米-深藍,舰长
123,173523447,狸猫炸薯条,舰长
124,175534794,sorinX,舰长
125,177462569,Curse_Zzzz,舰长
126,209062518,上官追风,舰长
127,209404603,Yuki_kirA,舰长
128,229101190,不稳定层结,舰长
129,270635549,被子里全是虫惑魔,舰长
130,281163151,怎么改个名字啊,舰长
131,343691814,Noneither,舰长
132,356404138,Rapturre,舰长
133,394942544,咳哈哈哈哼哼,舰长
134,443066653,毛线毛裤qaq,舰长
135,486937583,红白鬼巫,舰长
136,502895183,也文攝輝,舰长
137,543614169,花音琉歌,舰长
138,1078161624,いしとびかんな,舰长
139,1920686335,超级键山雏,舰长
