rank,uid,username,type
1,96957,ルルティエ,总督
2,38133,FayeVL,提督
3,2512897,山下住一丁,提督
4,520352,黑镰刀,提督
5,381534568,sayakadead,提督
6,12422769,Beartooth90,提督
7,342447,任意子,提督
8,49337,无公害沙包,提督
9,12501775,コンプランド,提督
10,25593802,同调群单推人,提督
11,931185,あくあまつき,提督
12,553301,镜晓文,提督
13,1829374,MusashinoTakumi,提督
14,5155551,科罗娜青柠,提督
15,8772065,Yukari_YuRI,提督
16,105402,清新正直HHP,提督
17,7913853,アベリアF,提督
18,18363194,岁星昼见,提督
19,4274580,良臣没有重谢,提督
20,2599251,Devi_Lito,提督
21,1971336,犭苗犭苗木木,提督
22,4206472,Flanker-16,提督
23,48934997,感应性本能,提督
24,936269,紳士君P,提督
25,21137726,nEwb1EE,提督
26,796230,kanasoda,提督
27,2450646,CYSoulDown,提督
28,35903667,叶赫H,提督
29,1640605,神の道化,提督
30,119629,灰原烬,提督
31,256079359,猫舌头不想喝热茶,提督
32,452196256,无糖香草可乐,舰长
33,15256555,sky_hood,舰长
34,666671,Miki的麦麦,舰长
35,16011437,特别驹,舰长
36,10786214,千万ly,舰长
37,356189,Heavens Feel,舰长
38,735538,AOZAKI-YUI,舰长
39,2513015,エーワックス-2434,舰长
40,3182660,影月LuneZ,舰长
41,5812842,弥之鸣,舰长
42,4921755,アルカローズ,舰长
43,4304729,清光高校地雷部,舰长
44,11034077,へーぴー,舰长
45,1920686335,弥希_Miki,舰长
46,11546675,贝尔纳德C3,舰长
47,104492,随风旅鸟与未知之风,舰长
48,281163151,JOL1ON,舰长
49,12036148,寇塔娜哪去了,舰长
50,774372,黑糖香草摩卡,舰长
51,925,911,舰长
52,5801333,低级咬人细胞,舰长
53,394942544,咳哈哈哈哼哼,舰长
54,287341,マスイカ,舰长
55,7864667,奈亚子从不发糖,舰长
56,26465,一个大光头都没有,舰长
57,229101190,不稳定层结,舰长
58,12037051,岛那灯,舰长
59,44319213,11K5D6A,舰长
60,343691814,Noneither,舰长
61,123785,灯十走十走十走,舰长
62,13026101,Naglfar-,舰长
63,5460965,松石绿的钢,舰长
64,2699660,朝日奈未來,舰长
65,511821,CureMagical,舰长
66,7180032,无为無為,舰长
67,1939894,一桶原味鸡,舰长
68,16171733,铃鹿Toshi,舰长
69,153092,薛丁谔的猫,舰长
70,6165418,一号机测试机师,舰长
71,502895183,也文攝輝,舰长
72,1397965,雨宫ノエル,舰长
73,10181310,流转快晴,舰长
74,14354112,EndlessDice,舰长
75,150038690,坚守阵地卢载铉,舰长
76,14910777,勉強机,舰长
77,372454,有栖ヒロ,舰长
78,4072141,云水暮烟,舰长
79,1874852,YaMacoffe,舰长
80,12974,蓬萊山空,舰长
81,569267,鵺鸮,舰长
82,3799624,不苦大仇深的橘子,舰长
83,13573100,zerobom,舰长
84,5708258,筆墨倦客,舰长
85,2290770,夕月秋乃,舰长
86,2650864,羽落魂龛,舰长
87,3925567,hooudp,舰长
