rank,uid,username,type
1,38133,FayeVL,提督
2,96957,ルルティエ,提督
3,931185,テストテスト,提督
4,2512897,山下住一丁,提督
5,4274580,良臣没有重谢,提督
6,6454674,DigAPony,提督
7,7913853,阿贝莉娅-弗洛亚,提督
8,12422769,Beartooth90,提督
9,12501775,コンプランド,提督
10,15256555,sky_hood,提督
11,381534568,sayakadead,提督
12,452196256,无糖香草可乐,提督
13,925,911,舰长
14,3896,Primula,舰长
15,5285,凉叶suzuha,舰长
16,8359,elshaddoll,舰长
17,12974,蓬萊山空,舰长
18,26465,一个大光头都没有,舰长
19,49337,无公害沙包,舰长
20,104492,随风旅鸟与未知之风,舰长
21,105402,清新正直HHP,舰长
22,123785,灯十走十走十走,舰长
23,127743,_露露比,舰长
24,158603,chomikuplus,舰长
25,287341,マスイカ,舰长
26,307274,子蓝_,舰长
27,342447,任意子,舰长
28,356189,Heavens Feel,舰长
29,372454,有栖ヒロ,舰长
30,453196,-kenjoy-,舰长
31,511821,CureMagical,舰长
32,520352,黑镰刀,舰长
33,536365,鸢尾百合,舰长
34,537436,-薇Steriaのyuuki酱-,舰长
35,553301,镜晓文,舰长
36,561306,蹦出一个光头,舰长
37,569267,鵺鸮,舰长
38,598003,莱茵点,舰长
39,666671,Miki的麦麦,舰长
40,735538,AOZAKI-YUI,舰长
41,799152,Pyclone,舰长
42,1397965,雨宫ノエル,舰长
43,1433435,園子し,舰长
44,1618726,Kirallz,舰长
45,1764112,Igno-,舰长
46,1829374,武蔵野タクミ,舰长
47,1874852,YaMacoffe,舰长
48,1971336,犭苗犭苗ホホ,舰长
49,2251472,神烦の星期天,舰长
50,2290770,夕月秋乃,舰长
51,2388727,凉菓,舰长
52,2512210,-4B-,舰长
53,2599251,Devi_Lito,舰长
54,2650864,羽落魂龛,舰长
55,2699660,朝日奈未來,舰长
56,2723373,HtSmith陳,舰长
57,3182660,影月LuneZ,舰长
58,3677907,李黑羊,舰长
59,3799624,不苦大仇深的橘子,舰长
60,3925567,hooudp,舰长
61,3959318,音流Cymatics,舰长
62,4072141,云水暮烟,舰长
63,4206472,Flanker-16,舰长
64,4260554,月映LANE,舰长
65,4304729,清光高校地雷部,舰长
66,4921755,アルカローズ,舰长
67,5155551,科罗娜青柠,舰长
68,5460965,松石绿的钢,舰长
69,5801333,低级咬人细胞,舰长
70,5812842,弥之鸣,舰长
71,6165418,一号机测试机师,舰长
72,6282804,ゼノちゃん,舰长
73,7180032,无为無為,舰长
74,7367780,里莲花,舰长
75,7864667,奈亚子从不发糖,舰长
76,8332693,饭桶事你少管,舰长
77,8772065,Yukari_YuRI,舰长
78,8899174,あおい__,舰长
79,10181310,流转生死,舰长
80,10786214,千万ly,舰长
81,11034077,へーぴー,舰长
82,11188246,とある可愛の伊莎贝拉,舰长
83,11210842,莉丶羽,舰长
84,11337843,叶娑,舰长
85,11347396,傻坐着发愣,舰长
86,11546675,贝尔纳德C3,舰长
87,12036148,寇塔娜哪去了,舰长
88,12037051,岛那灯,舰长
89,12242538,嘉文从小就很可爱,舰长
90,12449418,_Binnn_,舰长
91,12977704,林之泽先生,舰长
92,13026101,Naglfar-,舰长
93,13573100,zerobom,舰长
94,14354112,EndlessDice,舰长
95,14910777,勉強机,舰长
96,16011437,缪柚,舰长
97,16171733,铃鹿Toshi,舰长
98,18363194,岁星昼见,舰长
99,18894663,AriaRinne,舰长
100,20186995,黇鹿dmdm,舰长
101,20841088,Butcher单推人,舰长
102,22749571,橘子薄荷828,舰长
103,22805267,添棠霓投車,舰长
104,22872272,路过的取名困难症患者,舰长
105,25372126,Timidmicro19,舰长
106,25593802,同调群单推人,舰长
107,31833166,VoidOne,舰长
108,34571714,茶茶ちゃちゃ,舰长
109,35105721,风月kaze_tsuki,舰长
110,35924302,滑稽Captain,舰长
111,38636696,Hiyori晓,舰长
112,39425736,autumn-morning,舰长
113,44319213,11K5D6A,舰长
114,48934997,感应性本能,舰长
115,55616372,二条信佑,舰长
116,84656544,_MBRA,舰长
117,87867364,昭暮云,舰长
118,94809389,夜闻啼雁,舰长
119,109152708,孤独熊Kuma,舰长
120,150038690,坚守阵地卢载铉,舰长
121,155720983,五十米-深藍,舰长
122,175534794,sorinX,舰长
123,177462569,Curse_Zzzz,舰长
124,192280477,公元前2世纪,舰长
125,209062518,上官追风,舰长
126,229101190,不稳定层结,舰长
127,281163151,怎么改个名字啊,舰长
128,343691814,Noneither,舰长
129,356404138,Rapturre,舰长
130,394942544,咳哈哈哈哼哼,舰长
131,443066653,毛线毛裤qaq,舰长
132,486937583,红白鬼巫,舰长
133,502895183,マンハッタンカフェ,舰长
134,543614169,花音琉歌,舰长
135,1078161624,いしとびかんな,舰长
136,1645359409,牛奶巧克力厨,舰长
137,1920686335,超级键山雏,舰长
