rank,uid,username,type
1,38133,FayeVL,提督
2,96957,ルルティエ,提督
3,452196256,无糖香草可乐,提督
4,2512897,山下住一丁,提督
5,520352,黑镰刀,提督
6,381534568,sayakadead,提督
7,12422769,Beartooth90,提督
8,931185,ラスタライズ,提督
9,7913853,アベリアF,提督
10,796230,kanasoda,提督
11,38629676,弥希miki女友粉,提督
12,108576,髯宅,提督
13,15256555,sky_hood,舰长
14,342447,任意子,舰长
15,49337,无公害沙包,舰长
16,12501775,コンプランド,舰长
17,25593802,同调群单推人,舰长
18,553301,镜晓文,舰长
19,666671,Miki的麦麦,舰长
20,5155551,科罗娜青柠,舰长
21,1829374,姆萨西诺塔库米,舰长
22,356404138,Rapturre,舰长
23,16011437,特别驹,舰长
24,105402,清新正直HHP,舰长
25,10786214,千万ly,舰长
26,8772065,Yukari_YuRI,舰长
27,356189,Heavens Feel,舰长
28,735538,AOZAKI-YUI,舰长
29,2513015,エーワックス-2434,舰长
30,5812842,弥之鸣,舰长
31,3182660,影月LuneZ,舰长
32,1603612,月ノneet,舰长
33,4921755,アルカローズ,舰长
34,18363194,岁星昼见,舰长
35,11034077,へーぴー,舰长
36,1920686335,弥希_Miki,舰长
37,4304729,清光高校地雷部,舰长
38,537436,真绯瑠Koxia,舰长
39,4206472,Flanker-16,舰长
40,104492,随风旅鸟与未知之风,舰长
41,11546675,贝尔纳德C3,舰长
42,1971336,犭苗犭苗木木,舰长
43,2599251,Devi_Lito,舰长
44,281163151,JOL1ON,舰长
45,774372,黑糖香草摩卡,舰长
46,35924302,滑稽Captain,舰长
47,925,911,舰长
48,5801333,低级咬人细胞,舰长
49,394942544,咳哈哈哈哼哼,舰长
50,287341,マスイカ,舰长
51,7864667,奈亚子从不发糖,舰长
52,26465,一个大光头都没有,舰长
53,229101190,不稳定层结,舰长
54,48934997,感应性本能,舰长
55,44319213,11K5D6A,舰长
56,123785,灯十走十走十走,舰长
57,343691814,Noneither,舰长
58,511821,CureMagical,舰长
59,2699660,朝日奈未來,舰长
60,13026101,Naglfar-,舰长
61,5460965,松石绿的钢,舰长
62,12037051,岛那灯,舰长
63,3896,Primula,舰长
64,936269,紳士君P,舰长
65,12449418,ナツムシ,舰长
66,7180032,无为無為,舰长
67,453196,-kenjoy-,舰长
68,307274,子蓝_,舰长
69,38636696,Hiyori晓,舰长
70,16171733,铃鹿Toshi,舰长
71,6165418,一号机测试机师,舰长
72,502895183,也文攝輝,舰长
73,1397965,雨宫ノエル,舰长
74,10181310,流转快晴,舰长
75,14354112,EndlessDice,舰长
76,1939894,一桶原味鸡,舰长
77,150038690,坚守阵地卢载铉,舰长
78,14910777,勉強机,舰长
79,1698435,吕同学リッキー,舰长
80,4072141,云水暮烟,舰长
81,1874852,YaMacoffe,舰长
82,372454,有栖ヒロ,舰长
83,3799624,不苦大仇深的橘子,舰长
84,2251472,雷风雨电,舰长
85,2650864,羽落魂龛,舰长
86,12974,蓬萊山空,舰长
87,5708258,筆墨倦客,舰长
88,569267,鵺鸮,舰长
89,3925567,hooudp,舰长
90,2290770,夕月秋乃,舰长
91,3677907,李黑羊,舰长
92,1792971,月亮黑子,舰长
93,22872272,路过的取名困难症患者,舰长
94,177462569,Curse_Zzzz,舰长
95,10990557,バイだーラン,舰长
96,109152708,孤独熊Kuma,舰长
97,443066653,毛线毛裤qaq,舰长
98,22805267,添棠霓投車,舰长
99,222222262,晓梦残夜,舰长
100,2668655,伊迪丝里德尔,舰长
101,34728574,第六号云端机器人,舰长
102,2450646,CYSoulDown,舰长
103,12242538,嘉文从小就很可爱,舰长
104,175534794,sorinX,舰长
105,11210842,莉丶羽,舰长
106,536365,鸢尾百合,舰长
107,155720983,五十米-深藍,舰长
108,1764112,Igno-,舰长
109,22642353,夜雪想喝芝士抹茶,舰长
110,10776008,丽兹与青鸟,舰长
111,486937583,红白鬼巫,舰长
112,31833166,VoidOne,舰长
113,11347396,傻坐着发愣,舰长
114,20186995,黇鹿dmdm,舰长
115,166209441,中川natsuki,舰长
116,690608698,瑞娅_Rhea,舰长
117,34571714,茶茶ちゃちゃ,舰长
118,7367780,里莲花,舰长
119,87867364,A4ka,舰长
120,4260554,月映LANE,舰长
121,14482688,AAlieeen,舰长
122,55616372,二条信佑,舰长
123,615000,节操联邦调查总局,舰长
124,159019,九重雪会,舰长
125,6701862,末日警探Luv_sic,舰长
126,6036699,内巻玉子,舰长
127,397520797,HokazeJunko,舰长
128,1433435,星星与九月,舰长
129,5285,凉叶suzuha,舰长
130,6163870,萨福莱斯波斯,舰长
131,8396429,airstone42,舰长
132,27069,白white饭,舰长
133,88013991,君陌ァ,舰长
134,22882554,玄玦LostEgo,舰长
135,357142389,弥秃的驴友,舰长
136,330986,头上一板砖,舰长
137,45990882,月食君_,舰长
138,5837630,尊·极光骑士,舰长
139,1522052349,フランカー16,舰长
140,9819432,天遂_人愿,舰长
141,13270758,Iboughtyouthesubwayticket,舰长
142,12511824,啊torias,舰长
143,4393496,不爱说话的久久,舰长
144,1447024848,饮料解构人生认知,舰长
145,290699336,出逃小四抱枕,舰长
146,453572565,andy878797,舰长
147,10749496,肥肥青睡不着,舰长
148,54034574,Allan-H2O,舰长
149,2691631,卢恩神碑之泉,舰长
150,339252008,石英二长岩,舰长
