rank,uid,username,type
1,14374,戏言分子,提督
2,38133,FayeVL,提督
3,49337,无公害沙包,提督
4,96957,ルルティエ,提督
5,666671,Miki的麦麦,提督
6,735538,Brumaire31zy,提督
7,1829374,武蔵野タクミ,提督
8,2512897,山下住一丁,提督
9,6454674,DigAPony,提督
10,8772065,Yukari_YuRI,提督
11,12501775,Konppland,提督
12,15256555,sky_hood,提督
13,25593802,同调群单推人,提督
14,381534568,sayakadead,提督
15,452196256,无糖香草可乐,提督
16,1155425566,希侑Kiyuu,提督
17,1920686335,超高校级的喷射企鹅,提督
18,925,911,舰长
19,3896,Primula,舰长
20,12974,蓬萊山空,舰长
21,26465,一个大光头都没有,舰长
22,32504,百戰百勝阿巴頓,舰长
23,104492,随风旅鸟与未知之风,舰长
24,105402,清新正直HHP,舰长
25,123785,灯十走十走十走,舰长
26,132270,柒の白白,舰长
27,174225,你比mxmk好看,舰长
28,282198,高雅艺术中心,舰长
29,287341,GrandAko,舰长
30,307274,子蓝_,舰长
31,317302,麦子提不起劲,舰长
32,342447,任意子,舰长
33,356189,Heavens Feel,舰长
34,372454,有栖ヒロ,舰长
35,385724,矢本沙希,舰长
36,403496,Deliay,舰长
37,511821,CureMagical,舰长
38,520352,黑镰刀,舰长
39,536365,鸢尾百合,舰长
40,537436,弥希Miki的小夜灯,舰长
41,553301,镜晓文,舰长
42,569267,鵺鸮,舰长
43,598003,莱茵点,舰长
44,615000,节操联邦调查总局,舰长
45,860619,紫雲百景,舰长
46,889951,TorchlightXX,舰长
47,936269,紳士君P,舰长
48,1397965,雨宫ノエル,舰长
49,1437606,元妙归塵,舰长
50,1603612,月ノneet,舰长
51,1618726,Kirallz,舰长
52,1698435,吕同学リッキー,舰长
53,1780845,noncrystal,舰长
54,1874852,YaMacoffe,舰长
55,1939894,一桶原味鸡,舰长
56,1971336,犭苗犭苗ホホ,舰长
57,2290770,夕月秋乃,舰长
58,2388727,凉菓,舰长
59,2477742,喝了这碗毒酒,舰长
60,2495576,spiece,舰长
61,2512210,-4B-,舰长
62,2513015,エーワックス-2434,舰长
63,2599251,devilito,舰长
64,2641097,好素质鱼缸,舰长
65,2650864,羽落魂龛,舰长
66,2699660,朝日奈未來,舰长
67,2723373,HtSmith陳,舰长
68,3051043,费拉不堪的便当,舰长
69,3143229,华荩,舰长
70,3161528,e-sasaki,舰长
71,3182660,影月LuneZ,舰长
72,3568456,月ノ三卜,舰长
73,3677907,李黑羊,舰长
74,3799624,不苦大仇深的橘子,舰长
75,3925567,hooudp,舰长
76,3959318,音流Cymatics,舰长
77,4066248,甲虫控,舰长
78,4072141,云水暮烟,舰长
79,4206472,Flanker-16,舰长
80,4274580,良臣没有重谢,舰长
81,4304729,清光高校地雷部,舰长
82,4486761,lyapunov_stable,舰长
83,4555412,_小方_,舰长
84,4578292,出包西柚,舰长
85,4854330,路边一个狗行注目礼,舰长
86,4876018,猕希Miki,舰长
